"UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","WEAPON13","DRUG13","LIQUOR13","WEAPON14","DRUG14","LIQUOR14","WEAPON15","DRUG15","LIQUOR15","FILTER13","FILTER14","FILTER15"
145637001,"University of Illinois at Urbana-Champaign","Main Campus","601 E John Street","Champaign","IL","61820",1,"Public, 4-year or above",25209,20633,45842,2,74,40,0,78,30,2,40,14,1,1,1
145646001,"Illinois Wesleyan University","Main Campus","1312 N PARK ST","BLOOMINGTON","IL","617022900",2,"Private nonprofit, 4-year or above",815,1027,1842,0,0,1,0,0,1,0,1,0,1,1,1
145682001,"Illinois Central College","Illinois Central College","ONE COLLEGE DR","EAST PEORIA","IL","616350001",4,"Public, 2-year",4377,5327,9704,0,0,11,0,1,0,0,2,0,1,1,1
145691001,"Illinois College","Main Campus","1101 W COLLEGE AVE","JACKSONVILLE","IL","626502299",2,"Private nonprofit, 4-year or above",459,496,955,0,4,0,0,7,2,0,5,2,1,1,1
145707001,"Olney Central College","OLNEY CENTRAL COLLEGE","305 NORTH WEST ST","OLNEY","IL","62450",4,"Public, 2-year",524,771,1295,0,0,0,0,0,0,0,0,0,1,1,1
145725001,"Illinois Institute of Technology","Main Campus","10 West 35th Street","CHICAGO","IL","60616",2,"Private nonprofit, 4-year or above",5127,2665,7792,0,5,0,0,2,0,0,1,0,1,1,1
145770001,"Argosy University-Chicago","Argosy University - Chicago","225 North Michigan Avenue","CHICAGO","IL","60601",3,"Private for-profit, 4-year or above",201,499,700,0,0,0,0,0,0,0,0,0,1,1,1
145813001,"Illinois State University","Main Campus","201 S. School St. Hovey Hall rm 421 Campus Box 1000","NORMAL","IL","617901000",1,"Public, 4-year or above",9139,11621,20760,1,134,42,4,155,44,1,206,50,1,1,1
145831001,"Illinois Valley Community College","Main Campus","815 N Orlando Smith Road","Oglesby","IL","613489692",4,"Public, 2-year",1389,1921,3310,0,0,0,0,0,0,0,0,0,1,1,1
145886001,"Institute for Clinical Social Work","Main Campus","401 S. State St","CHICAGO","IL","60605",2,"Private nonprofit, 4-year or above",17,99,116,0,0,0,0,0,0,0,0,0,1,1,1
146010001,"Sanford-Brown College-Chicago","Sanford-Brown College","200 W. Madison, Suite 411","Chicago","IL","60606",3,"Private for-profit, 4-year or above",29,59,88,0,0,0,0,0,0,0,0,0,1,1,1
146205001,"John A Logan College","Main Campus","700 LOGAN COLLEGE ROAD","CARTERVILLE","IL","62918",4,"Public, 2-year",1531,2044,3575,0,0,0,1,2,1,0,1,0,1,1,1
146241001,"The John Marshall Law School","Main Campus","315 S PLYMOUTH CT","CHICAGO","IL","60604",2,"Private nonprofit, 4-year or above",619,585,1204,0,0,0,0,0,0,0,0,0,1,1,1
146278001,"John Wood Community College","Main Campus","1301 S. 48th St.","Quincy","IL","623058736",4,"Public, 2-year",829,1187,2016,0,0,0,0,0,0,0,0,0,1,1,1
146296001,"Joliet Junior College","Main Campus","1215 HOUBOLT RD","JOLIET","IL","60431",4,"Public, 2-year",6790,8154,14944,1,5,1,0,2,0,1,1,0,1,1,1
146339001,"Judson University","Elgin Campus","1151 N STATE ST","ELGIN","IL","601231498",2,"Private nonprofit, 4-year or above",517,757,1274,0,0,0,0,0,0,0,1,0,1,1,1
146348001,"Kankakee Community College","Main Campus","100 College Drive","Kankakee","IL","609016505",4,"Public, 2-year",1266,2040,3306,0,0,0,0,2,0,0,0,0,1,1,1
146366001,"Kaskaskia College","Main Campus","27210 COLLEGE RD","CENTRALIA","IL","62801",4,"Public, 2-year",1895,2577,4472,0,0,0,0,0,0,0,0,0,1,1,1
146393001,"Kendall College","Main Campus","900 North North Branch St.","Chicago","IL","60642",3,"Private for-profit, 4-year or above",330,945,1275,0,0,0,0,0,0,0,0,0,1,1,1
146418001,"Kishwaukee College","Kishwaukee College","21193 MALTA RD","MALTA","IL","601509699",4,"Public, 2-year",1859,2205,4064,0,0,0,0,1,0,0,0,0,1,1,1
146427001,"Knox College","Knox College","2 E SOUTH ST","GALESBURG","IL","614019999",2,"Private nonprofit, 4-year or above",571,826,1397,0,0,2,0,0,0,0,0,0,1,1,1
146472001,"College of Lake County","Grayslake Campus","19351 W WASHINGTON ST.","GRAYSLAKE","IL","600301198",4,"Public, 2-year",6837,8127,14964,0,6,1,0,3,0,0,4,0,1,1,1
146481001,"Lake Forest College","Main Campus","555 N SHERIDAN ROAD","LAKE FOREST","IL","600452399",2,"Private nonprofit, 4-year or above",698,902,1600,0,6,11,0,6,9,0,3,18,1,1,1
146490001,"Lake Forest Graduate School of Management","Main Campus","1905 W. Field Court","LAKE FOREST","IL","60045",2,"Private nonprofit, 4-year or above",212,189,401,0,0,0,0,0,0,0,0,0,1,1,1
146506001,"Lake Land College","Main Campus","5001 LAKE LAND BLVD","MATTOON","IL","61938",4,"Public, 2-year",2366,2875,5241,0,2,0,0,0,0,0,1,0,1,1,1
146533001,"Lakeview College of Nursing","Main Campus","903 N LOGAN AVE","DANVILLE","IL","61832",2,"Private nonprofit, 4-year or above",45,271,316,0,0,0,0,0,0,0,0,0,1,1,1
146603001,"Lewis and Clark Community College","Main Campus","5800 GODFREY RD","GODFREY","IL","62035",4,"Public, 2-year",3634,4280,7914,0,0,0,0,0,0,0,0,0,1,1,1
146612001,"Lewis University","Main Campus","ONE UNIVERSITY PARKWAY","ROMEOVILLE","IL","604462200",2,"Private nonprofit, 4-year or above",2731,3948,6679,0,9,4,0,6,1,0,10,6,1,1,1
146667001,"Lincoln Christian University","Main Campus","100 Campus View Drive","LINCOLN","IL","626562111",2,"Private nonprofit, 4-year or above",498,380,878,0,0,0,0,0,0,0,0,0,1,1,1
146676001,"Lincoln College","Main Campus","300 KEOKUK ST","LINCOLN","IL","62656",2,"Private nonprofit, 4-year or above",493,701,1194,0,3,1,0,1,1,0,1,4,1,1,1
146685001,"Lincoln Land Community College","Main Campus","5250 SHEPHERD RD","SPRINGFIELD","IL","627949256",4,"Public, 2-year",2671,3776,6447,1,0,1,0,4,0,0,3,0,1,1,1
146700001,"Lincoln College of Technology-Melrose Park","Main Campus","8317 W. North Ave.","Melrose Park","IL","601601605",6,"Private for-profit, 2-year",505,171,676,0,0,0,0,0,0,0,0,0,1,1,1
146719001,"Loyola University Chicago","Lake Shore Campus","1032 W. Sheridan Rd.","CHICAGO","IL","60626",2,"Private nonprofit, 4-year or above",5825,10612,16437,0,0,0,1,1,0,1,3,0,1,1,1
146728001,"Lutheran School of Theology at Chicago","Main Campus","1100 E 55TH ST","CHICAGO","IL","606155112",2,"Private nonprofit, 4-year or above",119,95,214,0,0,0,0,0,0,0,0,0,1,1,1
146755001,"Trinity College of Nursing & Health Sciences","Main Campus","2122 25th Ave","Rock Island","IL","612011216",2,"Private nonprofit, 4-year or above",18,253,271,0,0,0,0,0,0,0,0,0,1,1,1
146807001,"Steven Papageorge Hair Academy","Main Campus","1115 W Belmont","CHICAGO","IL","60657",9,"Private for-profit, less-than 2-year",8,55,63,0,0,0,0,0,0,0,0,0,1,1,1
146816001,"MacCormac College","Chicago Campus","29 E. Madison","CHICAGO","IL","606024405",5,"Private nonprofit, 2-year",40,195,235,0,0,0,0,0,0,0,0,0,1,1,1
146825001,"MacMurray College","MacMurray College","447 E COLLEGE AVE","JACKSONVILLE","IL","62650",2,"Private nonprofit, 4-year or above",279,291,570,0,0,1,0,0,0,0,0,0,1,1,1
146977001,"McCormick Theological Seminary","Main Campus","5460 S. University Avenue","Chicago","IL","60615",2,"Private nonprofit, 4-year or above",111,84,195,0,0,0,0,0,0,0,0,0,1,1,1
147004001,"McHenry County College","Main Campus","8900 US HWY 14","CRYSTAL LAKE","IL","600122761",4,"Public, 2-year",3056,3505,6561,0,6,0,0,1,0,0,0,0,1,1,1
147013001,"McKendree University","Main Campus","701 COLLEGE RD","LEBANON","IL","622541299",2,"Private nonprofit, 4-year or above",1286,1715,3001,0,5,5,0,3,3,0,0,0,1,1,1
147031001,"Meadville Lombard Theological School","Main Campus","610 S. Michigan Avenue","CHICAGO","IL","60605",2,"Private nonprofit, 4-year or above",33,65,98,0,0,0,0,0,0,0,0,0,1,1,1
147129001,"Methodist College","Methodist College","7600 N. Academic Drive","Peoria","IL","61615",2,"Private nonprofit, 4-year or above",76,530,606,0,0,0,0,0,0,0,0,0,1,1,1
147165001,"Midstate College","Main Campus","411 W Northmoor Road","Peoria","IL","616143558",3,"Private for-profit, 4-year or above",114,345,459,0,0,0,0,0,0,0,0,0,1,1,1
147244001,"Millikin University","Main Campus","1184 W MAIN ST","DECATUR","IL","625222084",2,"Private nonprofit, 4-year or above",904,1248,2152,0,3,0,0,0,2,0,0,0,1,1,1
147341001,"Monmouth College","Main Campus","700 E BROADWAY","MONMOUTH","IL","614621998",2,"Private nonprofit, 4-year or above",567,630,1197,0,1,0,0,0,0,0,0,0,1,1,1
147369001,"Moody Bible Institute","Chicago Campus","820 N LaSalle Blvd","Chicago","IL","606103284",2,"Private nonprofit, 4-year or above",2246,1676,3922,0,0,0,0,0,0,0,0,0,1,1,1
147378001,"Moraine Valley Community College","Moraine Valley Community College","9000 W. College Parkway","PALOS HILLS","IL","604650937",4,"Public, 2-year",7276,7740,15016,0,0,2,0,1,2,0,2,0,1,1,1
147396001,"Morrison Institute of Technology","Main Campus","701 PORTLAND AVE","MORRISON","IL","612702959",5,"Private nonprofit, 2-year",72,5,77,0,0,0,0,0,0,0,0,0,1,1,1
147411001,"Morton College","Main Campus","3801 S CENTRAL AVE","CICERO","IL","608044398",4,"Public, 2-year",1875,2717,4592,0,0,0,0,0,0,0,0,0,1,1,1
147439001,"Mr John's School of Cosmetology Esthetics & Nails-Decatur","Main Campus","1745 E ELDORADO","DECATUR","IL","62521",6,"Private for-profit, 2-year",1,65,66,0,0,0,0,0,0,0,0,0,1,1,1
147536001,"National Louis University","Chicago Campus","122 S MICHIGAN AVE","CHICAGO","IL","60603",2,"Private nonprofit, 4-year or above",870,3514,4384,0,0,0,0,0,0,0,0,0,1,1,1
147590001,"National University of Health Sciences","Main Campus","200 E ROOSEVELT RD","LOMBARD","IL","601484583",2,"Private nonprofit, 4-year or above",266,416,682,0,0,0,0,0,0,0,0,0,1,1,1
147642001,"Niles School of Cosmetology","Niles School of Cosmetology","8057 N. Milwaukee Av.","Niles","IL","60714",9,"Private for-profit, less-than 2-year",4,44,48,0,0,0,0,0,0,0,0,0,1,1,1
147660001,"North Central College","Main Campus","30 N BRAINARD ST","NAPERVILLE","IL","60540",2,"Private nonprofit, 4-year or above",1375,1587,2962,1,24,23,0,29,28,0,24,38,1,1,1
147679001,"North Park University","Main Campus","3225 W . Foster Avenue","Chicago","IL","606254895",2,"Private nonprofit, 4-year or above",1110,2049,3159,0,0,0,0,0,0,0,0,0,1,1,1
147697001,"Northern Baptist Theological Seminary","Lombard Main Campus","660 E Butterfield Rd","Lombard","IL","601485698",2,"Private nonprofit, 4-year or above",132,55,187,0,0,0,0,0,0,0,0,0,1,1,1
147703001,"Northern Illinois University","Main Campus","1425 West Lincoln Highway","DeKalb","IL","601152854",1,"Public, 4-year or above",10022,10108,20130,4,20,20,1,63,37,7,47,13,1,1,1
147749001,"Northwestern College-Chicago Campus","Main Campus","4829 N LIPPS AVE","CHICAGO","IL","60630",6,"Private for-profit, 2-year",58,181,239,0,0,0,0,0,0,0,0,0,1,1,1
147767001,"Northwestern University","Main Campus","633 CLARK ST","EVANSTON","IL","602081320",2,"Private nonprofit, 4-year or above",11432,10223,21655,0,0,0,0,1,0,0,1,0,1,1,1
147776001,"Northeastern Illinois University","Northeastern Illinois University Main Campus","5500 N ST LOUIS AVE","CHICAGO","IL","606254699",1,"Public, 4-year or above",4294,5597,9891,0,7,0,0,3,0,0,0,0,1,1,1
147800001,"Oakton Community College","Main Campus","1600 E GOLF RD","DES PLAINES","IL","600161268",4,"Public, 2-year",4797,5067,9864,0,0,0,0,1,0,0,0,0,1,1,1
147819001,"Oehrlein School of Cosmetology","Main Campus","100 MEADOWS AVE","EAST PEORIA","IL","61611",9,"Private for-profit, less-than 2-year",0,53,53,0,0,0,0,0,0,0,0,0,1,1,1
147828001,"Olivet Nazarene University","Olivet Nazarene University","One University Avenue","Bourbonnais","IL","609142271",2,"Private nonprofit, 4-year or above",1598,3294,4892,0,0,0,0,0,0,0,0,0,1,1,1
147916001,"Parkland College","Main Campus","2400 W BRADLEY AVE","CHAMPAIGN","IL","618211899",4,"Public, 2-year",3872,4275,8147,0,0,3,1,8,2,0,6,0,1,1,1
148007001,"Prairie State College","Main Campus","202 South Halsted Street","CHICAGO HEIGHTS","IL","604118226",4,"Public, 2-year",1924,2775,4699,0,0,0,0,0,0,0,0,0,1,1,1
148098001,"Professional's Choice Hair Design Academy","Professional's Choice Hair Design Academy","2719 W JEFFERSON ST","JOLIET","IL","60435",9,"Private for-profit, less-than 2-year",1,55,56,0,0,0,0,0,0,0,0,0,1,1,1
148131001,"Quincy University","Main Campus","1800 COLLEGE AVE","QUINCY","IL","623012699",2,"Private nonprofit, 4-year or above",569,724,1293,0,0,0,0,5,0,0,7,4,1,1,1
148140001,"Vatterott College-Quincy","Vatterott College-Quincy","3609 North Marx Drive","Quincy","IL","62305",6,"Private for-profit, 2-year",90,41,131,0,0,0,0,0,0,0,0,0,1,1,1
148177001,"The Illinois Institute of Art-Chicago","The Illinois Institute of Art - Chicago","350 N ORLEANS ST STE 136-L","CHICAGO","IL","606541593",3,"Private for-profit, 4-year or above",606,725,1331,0,0,0,0,0,0,0,0,0,1,1,1
148256001,"Rend Lake College","Rend Lake College","468 N KEN GRAY PKY","INA","IL","628469740",4,"Public, 2-year",960,1343,2303,0,0,0,0,0,0,0,0,0,1,1,1
148292001,"Richland Community College","Main Campus","One College Park","Decatur","IL","625218512",4,"Public, 2-year",1256,2112,3368,0,0,0,0,0,0,0,0,0,1,1,1
148335001,"Robert Morris University Illinois","ROBERT MORRIS UNIVERSITY ILLINOIS - MAIN CAMPUS","401 S STATE STREET","CHICAGO","IL","60605",2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,1,1,1
148380001,"Rock Valley College","Main Campus","3301 N MULFORD RD","ROCKFORD","IL","611145699",4,"Public, 2-year",3352,4299,7651,0,0,0,0,4,1,1,1,0,1,1,1
148399001,"Madison Media Institute-Rockford Career College","Rockford Career College","1130 South Alpine Road","ROCKFORD","IL","61108",6,"Private for-profit, 2-year",65,448,513,0,0,0,0,0,0,0,0,0,1,1,1
148405001,"Rockford University","Main Campus","5050 E STATE ST","ROCKFORD","IL","611082393",2,"Private nonprofit, 4-year or above",531,743,1274,0,1,2,0,0,0,0,2,0,1,1,1
148487001,"Roosevelt University","Chicago Campus","430 S MICHIGAN AVE","CHICAGO","IL","606051394",2,"Private nonprofit, 4-year or above",1827,3525,5352,0,7,0,1,12,0,1,14,0,1,1,1
148496001,"Dominican University","Main Campus","7900 W Division St.","River Forest","IL","60305",2,"Private nonprofit, 4-year or above",1081,2615,3696,0,2,1,0,1,0,0,1,0,1,1,1
148511001,"Rush University","Main Campus","600 S. Paulina Ave","CHICAGO","IL","606123833",2,"Private nonprofit, 4-year or above",631,1884,2515,0,1,0,0,0,0,0,2,0,1,1,1
148575001,"Saint Francis Medical Center College of Nursing","Saint Francis Medical Center College of Nursing","511 NE GREENLEAF ST","PEORIA","IL","616033783",2,"Private nonprofit, 4-year or above",71,607,678,0,0,0,0,0,0,0,0,0,1,1,1
148584001,"University of St Francis","Main Campus","500 N WILCOX ST","JOLIET","IL","604356188",2,"Private nonprofit, 4-year or above",998,2959,3957,0,0,0,0,1,0,1,2,0,1,1,1
148593001,"St. John's College-Department of Nursing","Main Campus","729 E. Carpenter St.","SPRINGFIELD","IL","62702",2,"Private nonprofit, 4-year or above",19,102,121,0,0,0,0,0,0,0,0,0,1,1,1
148627001,"Saint Xavier University","Chicago Campus","3700 W 103rd Street","Chicago","IL","606553110",2,"Private nonprofit, 4-year or above",1253,2696,3949,0,1,0,0,0,0,0,0,0,1,1,1
148654001,"University of Illinois at Springfield","University of Illinois at Springfield","One University Plaza","Springfield","IL","627949243",1,"Public, 4-year or above",2803,2599,5402,0,18,13,1,33,10,0,8,3,1,1,1
148672001,"Sauk Valley Community College","Sauk Valley Community College","173 ILLINOIS RT 2","DIXON","IL","61021",4,"Public, 2-year",748,1188,1936,0,0,0,0,0,0,0,0,0,1,1,1
148821001,"Shawnee Community College","Main Campus","8364 SHAWNEE COLLEGE RD","ULLIN","IL","62992",4,"Public, 2-year",715,1104,1819,0,0,0,0,0,0,0,0,0,1,1,1
148849001,"Shimer College","Chicago","3424 S. State Street","Chicago","IL","606163893",2,"Private nonprofit, 4-year or above",36,43,79,0,5,0,0,2,0,0,1,0,1,1,1
148876001,"Saint Augustine College","Main Campus","1333-45 W ARGYLE","CHICAGO","IL","606403501",2,"Private nonprofit, 4-year or above",313,1170,1483,0,0,0,0,0,0,0,0,0,1,1,1
148885001,"University of Saint Mary of the Lake","Main Campus","1000 E. Maple Avenue","Mundelein","IL","600601174",2,"Private nonprofit, 4-year or above",261,14,275,0,2,0,0,5,0,0,4,0,1,1,1
148937001,"Southeastern Illinois College","Main Campus","3575 College Road","Harrisburg","IL","62946",4,"Public, 2-year",848,1186,2034,0,0,0,0,0,0,0,0,0,1,1,1
148955001,"National Latino Education Institute","Main Campus","2011 W PERSHING RD","CHICAGO","IL","606092205",8,"Private nonprofit, less-than 2-year",4,74,78,0,0,0,0,0,0,0,0,0,1,1,1
148982001,"Spertus College","Main Campus","610 S MICHIGAN AVE","CHICAGO","IL","60605",2,"Private nonprofit, 4-year or above",72,106,178,0,0,0,0,0,0,0,0,0,1,1,1
148991001,"Spoon River College","Main Campus - Canton","23235 N CO 22","CANTON","IL","615209801",4,"Public, 2-year",683,982,1665,0,0,0,0,0,0,0,0,0,1,1,1
149028001,"Saint Anthony College of Nursing","Main Campus","5658 E STATE ST","ROCKFORD","IL","611082468",2,"Private nonprofit, 4-year or above",32,290,322,0,0,0,0,0,0,0,1,0,1,1,1
149222001,"Southern Illinois University-Carbondale","Southern Illinois University Carbondale","Anthony Hall Room 116","Carbondale","IL","629014512",1,"Public, 4-year or above",9214,8078,17292,7,92,73,3,115,131,0,106,153,1,1,1
149231001,"Southern Illinois University-Edwardsville","Edwardsville Campus","IL State Rte 157","EDWARDSVILLE","IL","620261001",1,"Public, 4-year or above",6500,7765,14265,2,26,40,2,54,34,2,34,21,1,1,1
149310001,"Taylor Business Institute","Main Campus","318 WEST ADAMS STREET STE 500","CHICAGO","IL","60606",6,"Private for-profit, 2-year",233,129,362,0,0,0,0,0,0,0,0,0,1,1,1
149329001,"Telshe Yeshiva-Chicago","Main Campus","3535 WEST FOSTER","CHICAGO","IL","60625",2,"Private nonprofit, 4-year or above",82,0,82,0,0,0,0,0,0,0,0,0,1,1,1
149365001,"South Suburban College","Main Campus","15800 S STATE ST","SOUTH HOLLAND","IL","604731200",4,"Public, 2-year",1348,2857,4205,0,5,0,0,0,1,0,2,0,1,1,1
149499001,"Tri-County Beauty Academy","Tri-County Beauty Academy","219 N STATE ST","LITCHFIELD","IL","62056",9,"Private for-profit, less-than 2-year",0,20,20,0,0,0,0,0,0,0,0,0,1,1,1
149505001,"Trinity Christian College","Trinity Christian College","6601 W COLLEGE DR","PALOS HEIGHTS","IL","604630929",2,"Private nonprofit, 4-year or above",413,907,1320,0,0,0,0,0,0,0,0,0,1,1,1
149514001,"Trinity International University-Illinois","Deerfield Campus","2065 HALF DAY RD","DEERFIELD","IL","600151283",2,"Private nonprofit, 4-year or above",1403,834,2237,1,0,0,0,0,0,0,5,0,1,1,1
149532001,"Triton College","Main Campus","2000 5th Ave.","River Grove","IL","60171",4,"Public, 2-year",5195,6489,11684,1,1,0,1,3,0,1,1,0,1,1,1
149550001,"University of Spa & Cosmetology Arts","Main Campus","2913 West White Oaks Dr.","Springfield","IL","62704",9,"Private for-profit, less-than 2-year",20,162,182,0,0,0,0,0,0,0,0,0,1,1,1
149639001,"VanderCook College of Music","Main Campus","3140 South Federal Street","Chicago","IL","606163731",2,"Private nonprofit, 4-year or above",110,86,196,0,0,0,0,0,0,0,0,0,1,1,1
149727001,"Waubonsee Community College","Sugar Grove Campus","RT 47 AT WAUBONSEE DRIVE","SUGAR GROVE","IL","605549454",4,"Public, 2-year",4752,5759,10511,0,0,0,0,0,0,0,0,0,1,1,1
149763001,"Resurrection University","Main Campus","1431 North Claremont","Chicago","IL","60622",2,"Private nonprofit, 4-year or above",91,403,494,0,0,0,0,0,0,1,1,0,1,1,1
149772001,"Western Illinois University","Macomb Campus","1 UNIVERSITY CIRCLE","MACOMB","IL","61455",1,"Public, 4-year or above",5338,5756,11094,1,134,156,0,99,120,0,93,44,1,1,1
149781001,"Wheaton College","Main Campus","501 E COLLEGE AVE","WHEATON","IL","601875593",2,"Private nonprofit, 4-year or above",1362,1567,2929,0,0,0,0,0,0,0,0,0,1,1,1
149842001,"William Rainey Harper College","Palatine Campus","1200 W ALGONQUIN RD","PALATINE","IL","600677398",4,"Public, 2-year",6635,7897,14532,0,1,0,0,0,0,0,0,0,1,1,1
150048001,"Ancilla College","Main Campus","9601 S. Union Road, PO Box 1","DONALDSON","IN","465130001",5,"Private nonprofit, 2-year",225,279,504,0,0,0,0,0,0,0,0,0,1,1,1
150066001,"Anderson University","Main Campus","1100 E 5TH ST","ANDERSON","IN","460123495",2,"Private nonprofit, 4-year or above",970,1355,2325,0,0,0,0,0,0,0,0,0,1,1,1
150075001,"Apex Academy of Hair Design Inc","APEX ACADEMY OF HAIR DESIGN","333 JACKSON ST","ANDERSON","IN","460161158",9,"Private for-profit, less-than 2-year",1,2,3,0,0,0,0,0,0,0,0,0,1,1,1
